date,y,q,k,etat_trafic,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C,bike,day,month,year,weekday
2018-02-21,40.64583332916669,1385.0350571084502,8.010364906446155,1.2049816093272732,7.0,1.0,17.0,1.0,5.0,4.0,0.2,80.0,9.875,1023.0,5.125,7.0,0.0,-3.0,0.0,1.0,10.7,18:21:00,7:48:00,1.0,614.2857142857143,21,02,2018,2
2018-02-22,32.58749999625002,1393.5645015185876,8.20742041306507,1.2111789212753434,5.0,0.0,22.0,0.0,4.0,3.0,0.0,78.0,10.0,1021.0,0.0,5.0,0.0,-4.0,0.0,2.0,10.8,18:22:00,7:47:00,1.0,631.4285714285714,22,02,2018,3
2018-02-23,27.64583333166668,1428.2530485434716,8.220136484491123,1.2030397597200615,4.0,-1.0,21.0,-1.0,3.0,2.0,0.0,62.0,10.0,1018.0,0.875,4.0,0.0,-6.0,0.0,2.0,10.8,18:24:00,7:45:00,0.0,528.9285714285714,23,02,2018,4
2018-02-24,17.520833333333336,1336.8380398428628,6.383714604889473,1.0980072034109944,6.0,0.0,23.0,0.0,4.0,3.0,0.0,58.0,10.0,1018.0,11.0,6.0,0.0,-5.0,0.0,2.0,10.8,18:26:00,7:43:00,0.0,315.1190476190476,24,02,2018,5
2018-02-25,15.674999999583337,1252.2998183426018,5.988378619295773,1.0919677408783526,3.0,-2.0,25.0,-2.0,2.0,1.0,0.0,49.0,10.0,1024.0,2.875,3.0,0.0,-8.0,0.0,2.0,10.9,18:27:00,7:41:00,-1.0,274.5238095238096,25,02,2018,6
2018-02-26,19.98749999958333,1355.9080004853993,5.14957722229285,1.0600319507286975,0.0,-4.0,26.0,-4.0,-1.0,-2.0,0.0,36.0,10.0,1026.0,17.875,0.0,0.0,-10.0,0.0,2.0,10.1,18:29:00,7:39:00,-3.0,404.1666666666667,26,02,2018,0
2018-02-27,33.49583333041668,1322.8976642931643,8.3837232353262,1.2297907502103629,-2.0,-5.0,19.0,-5.0,-2.0,-2.0,0.0,57.0,10.0,1023.0,19.75,0.0,0.0,-11.0,0.0,2.0,10.9,18:30:00,7:37:00,-4.0,357.2619047619048,27,02,2018,1
2018-02-28,23.299999998333345,1355.1246840703964,9.309460936982209,1.2773137066300622,-1.0,-6.0,27.0,-6.0,-2.0,-2.0,0.0,35.0,10.0,1017.0,31.25,0.0,0.0,-12.0,0.0,2.0,10.1,18:32:00,7:35:00,-4.0,361.3095238095239,28,02,2018,2
2018-03-01,18.90416666666667,1294.7928297512476,5.543337722664422,1.056276202400152,3.0,-4.0,24.0,-3.0,2.0,2.0,2.8,83.0,6.75,1004.0,88.25,3.0,0.0,-9.0,2.4,1.0,7.0,18:34:00,7:33:00,-4.0,212.7380952380952,01,03,2018,3
2018-03-02,37.09166666458335,,,,8.0,0.0,18.0,2.0,5.0,5.0,4.5,91.0,8.0,995.0,63.25,8.0,3.0,-3.0,0.0,2.0,8.6,18:35:00,7:31:00,1.0,365.0,02,03,2018,4
2018-03-03,34.02916666416669,,,,11.0,1.0,15.0,1.0,6.0,8.0,1.2,83.0,9.0,996.0,60.25,11.0,5.0,-2.0,0.0,3.0,7.1,18:37:00,7:29:00,2.0,353.2142857142857,03,03,2018,5
2018-03-04,32.81666666250002,,,,8.0,4.0,17.0,4.0,6.0,7.0,9.7,92.0,9.25,996.0,56.5,8.0,6.0,1.0,0.0,3.0,7.1,18:38:00,7:27:00,4.0,174.52380952380952,04,03,2018,6
2018-03-05,38.94583333041668,1408.3125981252497,8.462303050857779,1.2283472804949291,12.0,3.0,14.0,3.0,11.0,10.0,0.1,97.0,7.75,996.0,73.0,12.0,6.0,1.0,0.0,3.0,7.1,18:40:00,7:25:00,4.0,591.1904761904763,05,03,2018,0
2018-03-06,33.89166666333335,1393.86202694897,9.445897034449104,1.2890904611957672,12.0,4.0,13.0,4.0,11.0,9.0,1.5,97.0,7.875,992.0,48.875,12.0,5.0,2.0,0.0,3.0,10.1,18:42:00,7:23:00,6.0,645.2380952380952,06,03,2018,1
2018-03-07,36.30416666458334,1373.680246989403,10.1520787884457,1.3211400520410457,10.0,6.0,23.0,6.0,9.0,8.0,6.1,86.0,8.375,1004.0,68.875,10.0,5.0,2.0,0.0,2.0,8.6,18:43:00,7:21:00,6.0,417.9761904761904,07,03,2018,2
2018-03-08,41.55416666375002,1404.595547129119,10.125893731428889,1.317776195837218,10.0,5.0,29.0,5.0,10.0,8.0,8.5,87.0,8.125,1006.0,71.75,10.0,5.0,1.0,0.0,3.0,7.1,18:45:00,7:19:00,5.0,484.8809523809523,08,03,2018,3
2018-03-09,47.10833332750003,1438.9868665695535,9.81664314444608,1.292933285770438,14.0,6.0,18.0,6.0,10.0,12.0,2.6,93.0,6.25,1007.0,84.125,14.0,10.0,4.0,0.0,3.0,5.6,18:46:00,7:17:00,6.0,503.8095238095238,09,03,2018,4
2018-03-10,26.46249999833334,1361.8630627767416,7.592343792361976,1.1659615670690455,16.0,10.0,16.0,10.0,14.0,14.0,9.8,92.0,8.625,1002.0,82.0,16.0,12.0,8.0,0.0,3.0,7.1,18:48:00,7:15:00,10.0,436.19047619047615,10,03,2018,5
2018-03-11,16.437499999583334,1283.8541563074766,6.19378600438306,1.0866455987500847,17.0,11.0,19.0,11.0,17.0,14.0,18.6,97.0,8.125,997.0,60.25,17.0,11.0,9.0,0.0,3.0,11.4,18:49:00,7:13:00,11.0,502.0238095238096,11,03,2018,6
2018-03-12,15.333333332916672,968.8846773078642,3.602539397482493,1.0168021569665378,12.0,9.0,29.0,10.0,12.0,10.0,4.6,78.0,8.875,1001.0,75.125,12.0,7.0,7.0,0.0,3.0,5.7,18:51:00,7:11:00,10.0,501.0714285714286,12,03,2018,0
2018-03-13,33.004166662916674,1372.798190201609,8.984666186596892,1.2622183142126622,13.0,8.0,21.0,8.0,11.0,10.0,3.8,80.0,7.0,1013.0,81.75,13.0,6.0,4.0,0.0,3.0,7.2,18:52:00,7:09:00,9.0,617.8571428571428,13,03,2018,1
2018-03-14,30.78749999625001,1410.846056174919,9.49061514158386,1.2868981870031668,14.0,6.0,24.0,6.0,13.0,11.0,0.0,83.0,10.0,1014.0,19.75,14.0,6.0,4.0,0.0,4.0,10.1,18:54:00,7:07:00,6.0,751.7857142857142,14,03,2018,2
2018-03-15,27.81666666458334,1426.3302398264143,9.640028595143914,1.2930102569232875,13.0,8.0,16.0,8.0,12.0,11.0,5.8,90.0,8.375,996.0,77.0,13.0,7.0,5.0,0.0,3.0,8.7,18:56:00,7:04:00,9.0,569.7619047619048,15,03,2018,3
2018-03-16,34.04999999791668,1421.7448077436677,9.877028837975454,1.2935929341954402,14.0,7.0,12.0,7.0,13.0,12.0,0.0,90.0,10.0,1003.0,64.75,14.0,7.0,5.0,0.0,3.0,10.1,18:57:00,7:02:00,8.0,641.7857142857143,16,03,2018,4
2018-03-17,47.89583332875003,1306.626080036818,7.357254828411915,1.1522967863174896,8.0,2.0,14.0,6.0,7.0,5.0,10.5,86.0,8.125,1002.0,89.625,8.0,4.0,3.0,0.1,2.0,5.8,18:59:00,7:00:00,7.0,186.7857142857143,17,03,2018,5
2018-03-18,15.995833333333335,1262.9682232424946,5.798637867400943,1.0841306998822775,2.0,-1.0,17.0,-1.0,2.0,1.0,1.1,83.0,7.0,1008.0,99.375,2.0,0.0,-6.0,0.9,1.0,6.2,19:00:00,6:58:00,0.0,190.2380952380952,18,03,2018,6
2018-03-19,28.27916666375001,875.8639467624159,3.169892183672124,1.0015806203433752,3.0,-2.0,15.0,-2.0,3.0,3.0,0.4,88.0,8.75,1014.0,86.75,3.0,0.0,-5.0,0.3,1.0,6.2,19:02:00,6:56:00,-2.0,387.2619047619048,19,03,2018,0
2018-03-20,31.24166666375001,1367.8028733975043,9.18275218957399,1.2712885759680643,7.0,-2.0,23.0,-2.0,6.0,5.0,0.1,69.0,10.0,1029.0,31.875,7.0,0.0,-8.0,0.0,1.0,10.3,19:03:00,6:54:00,-2.0,600.2380952380952,20,03,2018,1
2018-03-21,43.754166665000014,1409.4668140699237,9.592714918613789,1.2933081505168549,8.0,0.0,15.0,0.0,7.0,6.0,0.0,88.0,10.0,1031.0,15.0,8.0,0.0,-4.0,0.0,3.0,11.6,19:05:00,6:52:00,1.0,621.1904761904763,21,03,2018,2
2018-03-22,46.76249999583336,1410.8042774843786,9.269855191172226,1.2746517657685472,8.0,2.0,17.0,2.0,8.0,7.0,0.0,84.0,10.0,1029.0,82.375,8.0,4.0,-1.0,0.0,2.0,6.3,19:06:00,6:50:00,2.0,702.0238095238095,22,03,2018,3
2018-03-23,23.86666666458333,1437.2221356741225,9.93093063258218,1.3077454129425237,6.0,2.0,18.0,2.0,6.0,6.0,0.2,87.0,10.0,1016.0,62.625,6.0,4.0,-2.0,0.0,3.0,6.3,19:08:00,6:47:00,3.0,559.6428571428572,23,03,2018,4
2018-03-24,28.10833333333333,1408.402167585718,7.198338316320275,1.144453267090423,14.0,4.0,11.0,4.0,11.0,11.0,0.0,84.0,10.0,1003.0,71.0,14.0,5.0,2.0,0.0,2.0,10.3,19:09:00,6:45:00,5.0,557.8571428571428,24,03,2018,5
2018-03-25,42.49583333166667,1381.0774482228103,6.521298904678428,1.1116269116938209,15.0,6.0,10.0,6.0,14.0,12.0,2.1,85.0,9.875,1013.0,59.25,15.0,6.0,6.0,0.0,3.0,10.3,19:11:00,6:43:00,7.0,460.4761904761904,25,03,2018,6
2018-03-26,35.099999997500014,1004.3820090479594,3.6865523083556897,1.0042590472697015,14.0,5.0,11.0,5.0,13.0,11.0,0.1,87.0,10.0,1019.0,48.0,14.0,5.0,3.0,0.0,3.0,11.6,19:12:00,6:41:00,6.0,671.3095238095237,26,03,2018,0
2018-03-27,42.19999999791668,1319.4794209814218,9.475146233622503,1.2908903117013322,11.0,7.0,23.0,7.0,8.0,11.0,8.1,90.0,7.5,1018.0,85.875,11.0,9.0,3.0,0.0,2.0,6.4,19:14:00,6:39:00,8.0,427.8571428571429,27,03,2018,1
2018-03-28,28.058333330416684,1372.7899587525908,10.755800684443804,1.3600851700317018,12.0,5.0,31.0,7.0,12.0,8.0,13.2,93.0,9.125,1011.0,75.375,12.0,9.0,5.0,0.0,2.0,6.4,19:15:00,6:37:00,7.0,452.5,28,03,2018,2
2018-03-29,31.29583333125001,1433.5607523486185,9.897378655354537,1.3003548055024798,12.0,3.0,24.0,3.0,11.0,9.0,2.0,87.0,9.5,1008.0,44.375,12.0,5.0,3.0,0.0,3.0,9.0,19:17:00,6:35:00,3.0,647.0238095238095,29,03,2018,3
2018-03-30,33.762499997083346,1434.5920624325431,10.312869359390236,1.3200800688694787,10.0,5.0,25.0,5.0,9.0,8.0,1.4,83.0,9.5,1003.0,69.5,10.0,5.0,2.0,0.0,2.0,7.7,19:19:00,6:33:00,6.0,525.4761904761905,30,03,2018,4
2018-03-31,26.54999999916667,1379.6961531320069,6.5194130544662245,1.1070301091382526,12.0,4.0,15.0,4.0,10.0,9.0,0.4,85.0,9.875,1006.0,50.625,12.0,4.0,2.0,0.0,3.0,10.3,19:20:00,6:30:00,4.0,395.2380952380952,31,03,2018,5
2018-04-01,22.11249999958334,1401.8249687206824,6.094263840696207,1.034312558356676,10.0,5.0,15.0,5.0,9.0,8.0,0.0,89.0,10.0,1014.0,89.75,10.0,4.0,3.0,0.0,2.0,6.5,19:22:00,6:28:00,5.0,313.92857142857144,01,04,2018,6
2018-04-02,18.1458333325,1181.477824609449,5.102672964864462,1.0656171125204768,16.0,6.0,19.0,6.0,14.0,12.0,1.1,68.0,9.875,1012.0,81.125,17.0,10.0,4.0,0.0,3.0,6.5,19:23:00,6:26:00,6.0,379.2857142857143,02,04,2018,0
2018-04-03,26.32083333166668,1387.921541010763,8.900271962805013,1.256097823096447,14.0,9.0,26.0,10.0,14.0,11.0,1.9,83.0,10.0,1002.0,56.25,14.0,9.0,8.0,0.0,4.0,9.1,19:25:00,6:24:00,10.0,599.5238095238095,03,04,2018,1
2018-04-04,21.6958333325,1404.8308590108488,9.427463359055524,1.2782762393984688,14.0,8.0,27.0,9.0,14.0,11.0,0.7,90.0,9.375,1004.0,58.5,14.0,8.0,8.0,0.0,3.0,10.3,19:26:00,6:22:00,10.0,651.4285714285714,04,04,2018,2
2018-04-05,28.199999999583337,1441.5874431370014,10.083428585045583,1.3129440639510452,10.0,7.0,20.0,8.0,9.0,9.0,0.7,69.0,10.0,1020.0,76.5,10.0,7.0,5.0,0.0,2.0,7.8,19:28:00,6:20:00,9.0,747.0238095238095,05,04,2018,3
2018-04-06,24.05416666541667,1463.4764426412094,10.2453974372922,1.3159051976614995,19.0,5.0,21.0,5.0,16.0,15.0,0.0,77.0,10.0,1019.0,14.625,19.0,12.0,2.0,0.0,4.0,11.6,19:29:00,6:18:00,6.0,880.9523809523808,06,04,2018,4
2018-04-07,19.05416666583333,1441.3147998584343,7.875199069247237,1.1766696018620333,20.0,11.0,16.0,11.0,19.0,17.0,0.0,77.0,10.0,1009.0,60.25,21.0,12.0,10.0,0.0,5.0,7.8,19:31:00,6:16:00,11.0,730.7142857142858,07,04,2018,5
2018-04-08,15.866666666250005,1358.2682676092236,7.168045252961598,1.1615621999689911,21.0,11.0,14.0,11.0,21.0,17.0,0.0,85.0,10.0,1008.0,41.125,24.0,11.0,13.0,0.0,4.0,10.3,19:32:00,6:14:00,12.0,705.9523809523808,08,04,2018,6
2018-04-09,54.25416666125003,1077.584272297358,3.890785888261647,0.9982367947178872,14.0,11.0,11.0,12.0,14.0,12.0,4.0,80.0,9.625,1008.0,81.25,14.0,11.0,12.0,0.0,4.0,6.6,19:34:00,6:12:00,13.0,478.2142857142857,09,04,2018,0
2018-04-10,18.949999998750005,1416.9018413128535,9.491071600801211,1.2843062297322,16.0,10.0,22.0,10.0,16.0,13.0,0.2,91.0,9.875,1004.0,42.75,16.0,9.0,8.0,0.0,3.0,10.4,19:35:00,6:10:00,10.0,758.2142857142858,10,04,2018,1
2018-04-11,27.466666665,1421.707373499255,10.170977338219297,1.319710985015875,19.0,8.0,10.0,8.0,18.0,16.0,0.0,81.0,10.0,1006.0,23.625,19.0,7.0,7.0,0.0,4.0,11.6,19:37:00,6:08:00,9.0,910.7142857142858,11,04,2018,2
2018-04-12,36.13749999791668,1433.6581731576618,10.66263553163718,1.3407283086580783,15.0,9.0,10.0,9.0,15.0,13.0,2.6,85.0,8.25,1002.0,78.25,15.0,10.0,8.0,0.0,4.0,7.9,19:38:00,6:06:00,10.0,662.8571428571429,12,04,2018,3
2018-04-13,30.962499999583333,1455.864579983575,10.57281677427526,1.335709195077272,18.0,9.0,11.0,9.0,17.0,16.0,0.4,95.0,9.0,1014.0,53.0,18.0,10.0,8.0,0.0,3.0,11.6,19:39:00,6:04:00,10.0,794.1666666666666,13,04,2018,4
2018-04-14,28.354166664583342,1378.5638407935005,7.719493220863041,1.172981324336821,17.0,10.0,12.0,10.0,17.0,15.0,1.6,87.0,9.875,1017.0,38.75,17.0,10.0,10.0,0.0,4.0,9.1,19:41:00,6:02:00,11.0,569.2857142857143,14,04,2018,5
2018-04-15,19.86666666666667,1341.2202933491717,6.648517943360972,1.127371203259532,17.0,10.0,15.0,10.0,17.0,16.0,1.6,91.0,9.5,1016.0,39.875,17.0,10.0,9.0,0.0,3.0,13.3,19:42:00,6:00:00,10.0,610.0,15,04,2018,6
2018-04-16,30.429166663333337,1383.8251016591803,5.0219560818242135,1.037302472576332,17.0,9.0,8.0,9.0,16.0,16.0,0.3,87.0,9.875,1020.0,42.0,17.0,8.0,8.0,0.0,3.0,12.2,19:44:00,5:58:00,10.0,687.0238095238095,16,04,2018,0
2018-04-17,37.12083333041668,1375.3581850522642,8.65371163859062,1.2396937526735412,22.0,10.0,13.0,10.0,20.0,21.0,0.0,80.0,10.0,1027.0,8.75,24.0,11.0,9.0,0.0,5.0,13.9,19:45:00,5:56:00,10.0,822.5,17,04,2018,1
2018-04-18,29.34090908818182,1414.0425218602757,8.989655722423567,1.256474731596017,26.0,14.0,18.0,14.0,24.0,23.0,0.0,73.0,10.0,1029.0,2.75,26.0,16.0,14.0,0.0,6.0,13.9,19:47:00,5:54:00,14.0,869.4047619047619,18,04,2018,2
2018-04-19,30.379166665416665,1420.0048252474596,9.492307480209492,1.2811965931567302,28.0,17.0,10.0,17.0,26.0,26.0,0.0,78.0,10.0,1025.0,2.0,28.0,16.0,17.0,0.0,6.0,14.0,19:48:00,5:52:00,18.0,845.2380952380951,19,04,2018,3
2018-04-20,44.041666665,1447.482613099542,9.153861732412231,1.2565655960843012,29.0,19.0,8.0,19.0,28.0,25.0,0.0,74.0,10.0,1024.0,11.25,28.0,16.0,19.0,0.0,7.0,14.0,19:50:00,5:51:00,19.0,779.6428571428572,20,04,2018,4
2018-04-21,23.52916666458333,1388.4276615406202,6.562480470644097,1.1103778169584246,29.0,17.0,11.0,17.0,28.0,25.0,0.0,73.0,10.0,1022.0,5.25,28.0,13.0,17.0,0.0,6.0,14.0,19:51:00,5:49:00,17.0,676.9047619047619,21,04,2018,5
2018-04-22,14.799999999166667,1340.700851351167,5.724545750834413,1.0799244759114746,26.0,18.0,21.0,18.0,25.0,22.0,1.7,77.0,9.875,1015.0,24.75,26.0,15.0,18.0,0.0,6.0,14.1,19:53:00,5:47:00,18.0,594.5238095238095,22,04,2018,6
2018-04-23,16.54347826086957,1290.7656834400104,4.620952245339784,1.015988305639716,19.0,13.0,15.0,13.0,19.0,16.0,0.1,79.0,10.0,1020.0,32.5,19.0,12.0,12.0,0.0,4.0,14.1,19:54:00,5:45:00,14.0,635.2380952380952,23,04,2018,0
2018-04-24,23.46666666541667,1308.417820530254,9.444393976437622,1.2790936636014507,21.0,12.0,14.0,12.0,20.0,19.0,0.0,78.0,10.0,1021.0,12.0,21.0,11.0,12.0,0.0,5.0,14.1,19:56:00,5:43:00,12.0,774.5238095238095,24,04,2018,1
2018-04-25,15.641666666666673,1409.3574626120458,8.46859130142968,1.2246592112884336,15.0,11.0,19.0,11.0,14.0,14.0,0.8,84.0,10.0,1018.0,46.875,15.0,11.0,10.0,0.0,4.0,10.0,19:57:00,5:41:00,12.0,612.8571428571428,25,04,2018,2
2018-04-26,18.591666664583336,1408.3911879637385,9.336479958951587,1.2754437500559863,15.0,8.0,16.0,8.0,15.0,13.0,0.2,77.0,10.0,1021.0,40.125,15.0,6.0,6.0,0.0,4.0,12.2,19:59:00,5:40:00,8.0,681.5476190476192,26,04,2018,3
2018-04-27,22.345833329166663,1431.1544074327796,9.652959605247547,1.289354703270361,18.0,10.0,24.0,10.0,18.0,14.0,0.2,77.0,10.0,1017.0,34.5,18.0,8.0,9.0,0.0,4.0,12.4,20:00:00,5:38:00,10.0,644.8809523809523,27,04,2018,4
2018-04-28,12.483333331666666,1357.772736672445,6.911319626431065,1.1178819025212938,16.0,10.0,15.0,10.0,16.0,15.0,0.2,81.0,10.0,1012.0,62.5,16.0,8.0,7.0,0.0,3.0,12.4,20:01:00,5:36:00,10.0,463.4523809523809,28,04,2018,5
2018-04-29,19.15,1254.9540276916691,5.887978116228622,1.0917305205264944,12.0,9.0,17.0,9.0,10.0,11.0,20.1,88.0,6.375,1011.0,100.0,12.0,9.0,7.0,0.0,3.0,9.2,20:03:00,5:34:00,9.0,224.76190476190476,29,04,2018,6
2018-04-30,18.241666666666667,1159.4959591398824,4.491861227795413,1.03579188373281,10.0,6.0,33.0,8.0,8.0,7.0,16.1,87.0,6.75,1012.0,99.375,10.0,9.0,3.0,0.0,2.0,9.2,20:04:00,5:32:00,9.0,264.6428571428572,30,04,2018,0
2018-05-01,20.641666664166667,1031.103120541031,4.0527386602334685,0.9955682272909162,14.0,5.0,13.0,6.0,13.0,12.0,0.3,81.0,9.375,1014.0,67.25,14.0,4.0,3.0,0.0,3.0,10.3,20:06:00,5:31:00,5.0,442.2619047619048,01,05,2018,1
2018-05-02,23.70833333166668,,,,16.0,7.0,20.0,8.0,15.0,13.0,0.8,74.0,9.875,1014.0,35.625,16.0,9.0,6.0,0.0,4.0,13.4,20:07:00,5:29:00,7.0,706.5476190476192,02,05,2018,2
2018-05-03,20.170833332500003,,,,17.0,8.0,15.0,9.0,16.0,15.0,1.0,84.0,9.875,1021.0,9.75,17.0,8.0,7.0,0.0,3.0,14.5,20:09:00,5:27:00,8.0,766.1904761904763,03,05,2018,3
2018-05-04,30.895833331250014,,,,19.0,10.0,19.0,10.0,18.0,17.0,0.0,71.0,10.0,1022.0,0.25,19.0,10.0,8.0,0.0,5.0,14.5,20:10:00,5:26:00,10.0,810.9523809523808,04,05,2018,4
2018-05-05,27.84166666416668,,,,23.0,12.0,19.0,13.0,21.0,21.0,0.0,81.0,10.0,1022.0,2.125,25.0,16.0,12.0,0.0,5.0,14.5,20:12:00,5:24:00,12.0,768.8095238095237,05,05,2018,5
2018-05-06,21.908333330000005,,,,28.0,15.0,15.0,16.0,26.0,26.0,0.0,79.0,10.0,1021.0,1.75,28.0,20.0,16.0,0.0,6.0,14.5,20:13:00,5:22:00,15.0,677.0238095238095,06,05,2018,6
2018-05-07,26.00833333166668,1401.198542224951,7.48724859876762,1.1716496320640548,27.0,19.0,15.0,19.0,26.0,26.0,0.0,74.0,10.0,1018.0,0.0,27.0,18.0,19.0,0.0,6.0,14.5,20:14:00,5:21:00,19.0,728.6904761904763,07,05,2018,0
2018-05-08,37.35416666416666,1244.146149208059,5.407519087615498,1.068766469846059,28.0,17.0,6.0,21.0,27.0,24.0,0.2,76.0,9.875,1013.0,9.625,27.0,18.0,21.0,0.0,6.0,14.5,20:16:00,5:19:00,20.0,733.2142857142858,08,05,2018,1
2018-05-09,12.754166666250002,1426.8320533515337,7.731514824005014,1.1758676250852462,22.0,12.0,14.0,13.0,22.0,19.0,0.2,84.0,10.0,1010.0,31.375,25.0,13.0,12.0,0.0,5.0,14.5,20:17:00,5:18:00,12.0,750.3571428571428,09,05,2018,2
2018-05-10,11.774999997500002,1214.7573467819138,5.05971048551097,1.0464411461446632,17.0,12.0,20.0,12.0,16.0,17.0,0.2,76.0,10.0,1021.0,50.75,17.0,9.0,10.0,0.0,4.0,12.5,20:19:00,5:16:00,12.0,530.3571428571428,10,05,2018,3
2018-05-11,20.224999998750004,1372.4256908168898,6.5149931359826105,1.1106982776341858,23.0,11.0,13.0,11.0,21.0,20.0,0.0,78.0,10.0,1021.0,4.375,24.0,12.0,10.0,0.0,5.0,14.5,20:20:00,5:15:00,11.0,703.3333333333334,11,05,2018,4
2018-05-12,19.79166666666667,1299.5159295493274,6.052734527394284,1.0935304849130365,22.0,11.0,9.0,16.0,20.0,16.0,6.3,75.0,9.625,1015.0,44.375,25.0,13.0,16.0,0.0,5.0,12.5,20:21:00,5:13:00,14.0,419.1666666666667,12,05,2018,5
2018-05-13,11.520833332500002,1289.4130195416628,5.513694291490111,1.074514709795545,15.0,9.0,11.0,9.0,15.0,14.0,4.5,85.0,7.125,1017.0,71.625,15.0,8.0,8.0,0.0,3.0,10.5,20:23:00,5:12:00,9.0,347.73809523809524,13,05,2018,6
2018-05-14,20.41666666416667,1122.3663577771283,4.042942338735143,1.0102062104344842,14.0,10.0,22.0,11.0,14.0,14.0,16.2,88.0,7.875,1017.0,87.875,14.0,12.0,8.0,0.0,3.0,9.5,20:24:00,5:11:00,10.0,425.1190476190477,14,05,2018,0
2018-05-15,17.545833332083337,1412.9202183567547,9.30994392550286,1.281044310225468,20.0,11.0,13.0,11.0,19.0,19.0,0.0,90.0,10.0,1017.0,43.75,20.0,15.0,9.0,0.0,5.0,13.5,20:25:00,5:09:00,11.0,775.5952380952381,15,05,2018,1
2018-05-16,22.537499999583343,1389.054211771971,9.495072473920292,1.2854747255348111,21.0,11.0,23.0,12.0,21.0,17.0,2.6,87.0,9.875,1021.0,27.5,24.0,13.0,10.0,0.0,5.0,14.5,20:27:00,5:08:00,11.0,840.0,16,05,2018,2
2018-05-17,15.41666666666667,1411.7073275938064,10.1152417765554,1.3175688955588325,19.0,9.0,17.0,10.0,17.0,16.0,0.1,83.0,10.0,1023.0,21.875,19.0,10.0,7.0,0.0,4.0,14.5,20:28:00,5:07:00,9.0,865.1190476190477,17,05,2018,3
2018-05-18,20.40833333291667,1410.453117321692,10.629113176986486,1.338040574943448,18.0,8.0,14.0,8.0,17.0,17.0,0.0,78.0,10.0,1024.0,23.25,18.0,10.0,5.0,0.0,4.0,13.5,20:29:00,5:05:00,8.0,824.6428571428572,18,05,2018,4
2018-05-19,17.57916666666667,1349.013800352805,6.625192268724104,1.1278252998399,19.0,8.0,15.0,9.0,19.0,17.0,0.0,83.0,10.0,1023.0,12.375,19.0,11.0,7.0,0.0,5.0,14.5,20:31:00,5:04:00,8.0,714.5238095238095,19,05,2018,5
2018-05-20,13.812499999583336,1244.4622446783928,5.326826286935997,1.068428809648104,22.0,9.0,15.0,11.0,21.0,20.0,0.2,83.0,10.0,1022.0,11.125,25.0,14.0,10.0,0.0,5.0,14.5,20:32:00,5:03:00,9.0,672.2619047619048,20,05,2018,6
2018-05-21,17.120833330833335,1311.830318032871,4.863700004496214,1.0096145609037266,25.0,12.0,8.0,13.0,23.0,22.0,0.2,84.0,9.875,1016.0,19.625,25.0,14.0,13.0,0.0,6.0,14.5,20:33:00,5:02:00,12.0,641.7857142857143,21,05,2018,0
2018-05-22,45.04583332958336,1331.1278723631908,10.844178247332843,1.3666381408063646,24.0,14.0,10.0,16.0,24.0,21.0,12.7,83.0,9.0,1016.0,19.0,25.0,14.0,16.0,0.0,6.0,14.5,20:34:00,5:01:00,14.0,693.6904761904763,22,05,2018,1
2018-05-23,28.6333333325,1341.9179255104682,9.493955034074942,1.273068001691373,21.0,13.0,13.0,14.0,21.0,20.0,0.1,86.0,10.0,1019.0,32.0,24.0,15.0,13.0,0.0,5.0,14.5,20:36:00,5:00:00,13.0,795.8333333333334,23,05,2018,2
2018-05-24,30.23333333166668,1371.839896272922,9.90543880904218,1.2832831256462918,25.0,14.0,8.0,16.0,25.0,24.0,0.2,86.0,10.0,1019.0,30.25,26.0,16.0,16.0,0.0,5.0,14.5,20:37:00,4:59:00,14.0,895.7142857142858,24,05,2018,3
2018-05-25,37.14583333166667,1357.0262784276244,10.38079413376786,1.3069123065520083,25.0,16.0,13.0,18.0,25.0,21.0,7.9,79.0,9.5,1018.0,33.25,26.0,16.0,18.0,0.0,6.0,13.6,20:38:00,4:58:00,16.0,829.6428571428572,25,05,2018,4
2018-05-26,11.966666666666669,1277.2638924005971,7.08111003870134,1.1337790911439585,28.0,17.0,16.0,19.0,27.0,26.0,1.4,84.0,10.0,1017.0,19.125,29.0,17.0,19.0,0.0,5.0,14.5,20:39:00,4:57:00,17.0,778.5714285714286,26,05,2018,5
2018-05-27,17.31666666541667,1303.7522622624908,6.383578515771622,1.0975282743577606,29.0,19.0,12.0,20.0,29.0,27.0,4.5,79.0,9.375,1016.0,30.125,29.0,17.0,20.0,0.0,6.0,14.5,20:40:00,4:56:00,19.0,658.0952380952381,27,05,2018,6
2018-05-28,26.012499997500004,1227.3765190702995,4.481796973982084,0.9851362981089872,27.0,19.0,13.0,20.0,27.0,23.0,6.0,73.0,9.5,1017.0,34.25,28.0,17.0,20.0,0.0,5.0,14.5,20:41:00,4:55:00,19.0,713.8095238095237,28,05,2018,0
