date,q,k,etat_trafic
2017-02-20,1400.128600083326,7.783558839516547,1.196420275344335
2017-02-21,1436.4382117423631,8.88760396257784,1.2582111941399785
2017-02-22,1471.7010862964958,9.321604618334284,1.2646281544050713
2017-02-23,1208.4494832086434,4.814612454633027,1.0177039651494368
2017-02-24,1474.4053900622644,10.387675867548,1.3224052654690273
2017-02-25,1414.7281714073952,7.947079282641918,1.1771693061795383
2017-02-26,1347.191118499485,6.584988942252212,1.121353397216786
2017-02-27,1372.2387643325733,8.91236263342295,1.2568976228254152
2017-02-28,1408.8086301444946,9.946574099672713,1.3111726812293965
2017-03-01,1034.910385979356,4.52870657697029,1.0126156230135337
2017-03-02,1151.477259315188,4.642319004605387,1.0060824268515778
2017-03-09,1489.2556298971713,9.3041367823919,1.2649370847396575
2017-03-10,1488.1674236372178,9.542747043246845,1.277205220442327
2017-03-11,1412.639891498542,7.231153033805046,1.140056170113813
2017-03-12,1338.845038824185,6.333510923285939,1.1105270504662428
2017-03-13,1413.775835911355,8.0726552000627,1.2119845619443663
2017-03-14,1409.641265413875,9.43273574385698,1.2867353430500337
2017-03-15,1440.617610426957,8.75645746329712,1.2463147293389996
2017-03-16,1095.1382731494189,4.834057250876452,1.0326610612488252
2017-03-17,1515.2706354097782,9.819452902687027,1.293664424646103
2017-03-18,1402.7502537837042,7.459361169572857,1.159139689362907
2017-03-19,1340.8435562089244,6.654258121952472,1.1275490599089952
2017-03-20,1435.142637364676,8.030265165620467,1.207556965165202
2017-03-21,1417.7454378043244,9.125143217027114,1.2669161861348766
2017-03-22,1437.353719470134,9.417198893056666,1.2795517157251683
2017-03-23,1071.239945736766,4.843289578438901,1.0423213686434236
2017-03-24,1461.641060316229,9.857805583468718,1.2911040725571616
2017-03-25,1419.42540168179,7.583899364131658,1.1608748957810404
2017-03-26,1397.591738733943,6.709601734794706,1.1186414351421572
2017-03-27,1433.0651643385502,8.668491130349615,1.2447736545670112
2017-03-28,1441.228423568795,9.240977327015107,1.2723521664851192
2017-03-29,1469.899266373628,9.603481187132276,1.291324268204924
2017-03-30,1198.437642108316,5.578752198474111,1.0644519926018687
2017-03-31,1496.233628103805,10.017964412792695,1.297964029414443
2017-04-01,1401.3253785450313,6.34365701743595,1.0286840247550448
2017-04-06,1486.0198318217756,9.33862671009441,1.2741821639995243
2017-04-07,1493.5529160627905,9.390793478143246,1.266598371279741
2017-04-08,1405.568792391987,7.290552880683538,1.1540644536067712
2017-04-09,1338.3154600290695,6.528847281857292,1.1271784613599427
2017-04-10,1430.747164697785,7.395068327010924,1.1675240217463625
2017-04-11,1411.236483054838,7.86152379484027,1.1967043923410026
2017-04-12,1428.399510677923,7.982620765839319,1.1930703272579868
2017-04-13,1215.8000923054756,5.089447536528109,1.0211733638581075
2017-04-14,1421.2109020259154,8.485500326114211,1.2096102965650906
2017-04-15,1299.0297879422658,6.114889065800633,1.079856801313866
2017-04-16,1283.9026887970576,5.695755261237706,1.0840787046099696
2017-04-17,1135.7540289419662,4.608896937785513,1.038014052540453
2017-04-18,1403.9033417444152,8.584554618402251,1.2374452570264
2017-04-19,1438.6360049377197,9.581438314924434,1.289784512827242
2017-04-20,1134.3878939982928,5.549696365792447,1.0696485468634265
2017-04-21,1477.861288620067,10.31416526313616,1.3230896894966655
2017-04-22,1432.7489824437196,7.6375328701336604,1.1632096908701763
2017-04-23,1352.2355358985492,6.7242740410687,1.1307968727105524
2017-04-24,1432.8863341327371,8.69312815983405,1.2431273155086466
2017-04-25,1383.6117948826163,9.548121813917648,1.2863234887840476
2017-04-26,1367.3149310175002,10.508630296317223,1.3437523537065166
2017-04-27,1320.8511518653336,5.749171832812571,1.0755236099601344
2017-04-28,1458.3386003130058,11.050988749678345,1.3597818283309724
2017-04-29,1409.1267734415828,7.010687173258457,1.1353909372646176
2017-04-30,1290.692761018495,6.092676425532055,1.0980142463824567
2017-05-01,1167.3072313635762,4.496832968021812,1.007816886061784
2017-05-02,1412.6418009691831,9.091325321117631,1.2595634446608968
2017-05-03,1385.8319529768903,10.111402045602738,1.3198770412018763
2017-05-04,1181.4687516392305,4.460704527127507,1.002192932728647
2017-05-11,1447.1092931373278,10.576647006371438,1.3424821350134153
2017-05-12,1430.4551243490705,10.625949965492245,1.340562307747711
2017-05-13,1437.2113296043728,7.531793289426994,1.1548593791788009
2017-05-14,1368.508678658441,6.383198600916399,1.1100048108545857
2017-05-15,1430.646583975846,8.904603328461524,1.2518133232359154
2017-05-16,1421.435550214593,10.057282384849138,1.3140039956199996
2017-05-17,1443.3108645469033,10.503640184243308,1.339022927565615
2017-05-18,1169.454859114849,5.414789079183255,1.0388698474278455
2017-05-19,1451.4013972659657,11.11180576970221,1.3712665781519262
2017-05-20,1412.268075654953,7.596078226119067,1.164611287707261
2017-05-21,1346.0671482587477,6.396105695734974,1.0939431255711114
2017-05-22,1462.2667719355356,8.573777287018164,1.2353197110039429
2017-05-23,1445.3199505669452,9.646675544498756,1.2924272333972917
2017-05-24,1566.818969361392,13.106459565086482,1.4450384200020916
2017-05-25,1408.2790206427103,5.891022447002516,1.0330137858553292
2017-05-26,1389.0049460379596,6.830501365848849,1.1233142394273026
2017-05-27,1248.7192762746515,5.408685344996216,1.050424398741179
2017-05-28,1260.0548826971592,5.354316189939193,1.0629879995530578
2017-05-29,1437.4689711970054,8.730765290718505,1.2351995518462664
2017-05-30,1402.9101061669287,9.592688727583916,1.286395738400944
2017-05-31,1410.5240488984282,8.451487473219494,1.2153382577359315
2017-06-01,1136.6818552193356,4.753970690487817,1.01766110467386
2017-06-02,1460.2445779980187,9.840261653472163,1.2866108849144513
2017-06-03,1339.25501227775,6.966566137653779,1.140680393484027
2017-06-04,1284.616160448532,5.569219982535432,1.0723680943726817
2017-06-05,1314.7218753994173,5.640330508263558,1.0739988545585677
2017-06-06,1403.473991503186,10.673190155467578,1.3477248960734045
2017-06-07,1454.3273172468575,10.474673159443332,1.3326908687054908
2017-06-08,1371.164885179815,5.5354038798226055,1.0425151540595916
2017-06-09,1501.145080658771,10.877020407670985,1.348588854096897
2017-06-10,1452.6219231946725,7.4460684306596,1.1514414447908068
2017-06-11,1413.608278507504,6.470388427744603,1.1095890288517756
2017-06-12,1444.4833321947228,9.49432443410026,1.28331852670722
2017-06-13,1429.2767900140814,9.775058329216645,1.3024482915094535
2017-06-14,1475.218267547944,10.200312047753613,1.3127756382769795
2017-06-15,1209.850616881437,5.4666251564766,1.045098019013822
2017-06-16,1509.213651906943,10.979098012664036,1.3465550936407749
2017-06-17,1440.916236583168,7.248489659323509,1.1371254382630902
2017-06-18,1409.1432786892894,6.564774723059932,1.1145618734242018
2017-06-19,1464.0080450725152,9.394019101967942,1.2735164876069225
2017-06-20,1363.5385994528806,10.101785224883503,1.3002015128224695
2017-06-21,1401.036776605084,10.446904519903184,1.3155144874733256
2017-06-22,1299.5784708146066,5.776930883598809,1.0206588144166506
2017-06-23,1416.358660034299,11.014184897004505,1.339256505345992
2017-06-24,1368.0189035031722,7.575426334424517,1.1571155865614922
2017-06-25,1357.4669810602782,6.542472810984693,1.1067248124263735
2017-06-26,1493.2299767880088,9.377328152529318,1.267716513236142
2017-06-27,1447.2658261217407,11.321272566240337,1.3762296131987717
2017-06-28,1422.723409782618,10.973786064002706,1.3570389976617914
2017-06-29,1319.7827079567355,6.803777693678852,1.1259113499199878
2017-06-30,1446.7576278459333,11.21570091435074,1.36388627166798
2017-07-01,1334.9229985179309,6.025538521334354,1.0025308884237456
2017-07-06,1407.1092295434437,10.729195493340088,1.3275869790928994
2017-07-07,1499.819645784169,10.194412254471407,1.3077700205784657
2017-07-08,1414.2723526199006,7.089368836857816,1.1175848427908852
2017-07-09,1326.3272233537905,6.33858830788567,1.0973102797148453
2017-07-10,1320.3845279285429,9.835128494815336,1.2908151152104284
2017-07-11,1362.6424583723544,9.110855527947583,1.2446611348437362
2017-07-12,1377.7923360195202,9.769431962367712,1.2805544789870806
2017-07-13,1246.2337474387157,5.850930978485879,1.0503616092901806
2017-07-14,1154.8104836780772,4.713269650588604,1.00985188121239
2017-07-15,1250.4203828937991,5.587648922814266,1.0486988852341597
2017-07-16,1213.7384496863465,4.955044781223205,1.033527858079447
2017-07-17,1383.1206598676993,8.834596383642962,1.245450070947355
2017-07-18,1345.241095897056,9.119940402694391,1.263615188926044
2017-07-19,1299.940889337983,9.069964956317545,1.2467264839176349
2017-07-20,1044.3367003507983,5.097915224077393,1.0281983461400754
2017-07-21,1421.768756060688,8.941458591642489,1.2337998008622284
2017-07-22,1317.1252223559736,6.393111990430891,1.098734648424744
2017-07-23,1241.8683111646155,5.845192206500418,1.0918962927209654
2017-07-24,1338.968742679957,8.08208590041597,1.2078086206992296
2017-07-25,1340.4968279043017,8.509707758774786,1.227003900304792
2017-07-26,1360.493946333536,8.78774305279489,1.2369080031089
2017-07-27,1213.6290777164384,4.694171164942606,1.0072490191843932
2017-07-28,1395.992738178085,7.866181054026839,1.1749297429884114
2017-07-29,1265.0382037953807,5.599770191660162,1.0594966220364026
2017-07-30,1216.3259451554443,5.167785155615281,1.0523422316741724
2017-07-31,1313.3055946458894,6.650055474854636,1.1292913230111103
2017-08-01,974.491572557081,4.1128255695257,1.031219387755102
2017-08-02,1290.2572991740649,6.766940960173237,1.1308381063152984
2017-08-03,988.6784800306948,5.3559456350084576,1.0496415673577328
2017-08-10,1188.3212029733752,5.556923410458255,1.0752087941964503
2017-08-11,1224.8317090352202,5.179659566854441,1.052831937316487
2017-08-12,1074.7067107865964,4.285679825784161,1.0180953517914466
2017-08-13,981.129592095422,3.777724521253958,1.013440881131912
2017-08-14,1105.662111382821,4.270956259694042,1.0191715070556049
2017-08-15,920.3891319837662,3.549629693921009,1.0098359259499663
2017-08-16,1196.632756860182,4.916434119538123,1.0465110479741904
2017-08-17,881.0368379642508,3.47487967520007,1.0087774268437533
2017-08-18,1237.3072231901776,5.41981677795815,1.0667929449540037
2017-08-19,1179.909845230374,4.62351222117517,1.0277427930641614
2017-08-20,1115.0569429549482,4.24552203494572,1.0258057294754388
2017-08-21,1235.5729623431407,5.075103484233534,1.0519350508045413
2017-08-22,1293.0273612593069,5.704048968528613,1.0812494498285958
2017-08-23,1288.413037581833,5.9387962927769244,1.0952354396902864
2017-08-24,1064.794728685956,4.627051151543994,1.0298685032213943
2017-08-25,1330.0714867529582,6.631012149780658,1.131797496065881
2017-08-26,1258.07144622304,5.128075310231764,1.0471171709804648
2017-08-27,1203.1850738730905,4.682598639286635,1.0374582757030912
2017-08-28,1385.0216863823464,6.700363901907548,1.134457599675668
2017-08-29,1409.428474254739,7.232171196813579,1.1625953540203129
2017-08-30,1407.441591354596,8.36321653134922,1.220418608779636
2017-08-31,1139.428446780111,4.880872690406432,1.036862046935176
2017-09-01,1372.7492308608712,5.336347264477109,1.0191150886001852
2017-09-07,1479.578537035155,9.3096674949474,1.268550579010313
2017-09-08,1447.0282105880167,9.936818056737744,1.2985960243259
2017-09-09,1370.529348023358,7.138462366595808,1.1416120419743714
2017-09-10,1353.369906784354,6.291485315856123,1.1060766851230155
2017-09-11,1400.7348574286557,8.900285752943972,1.2531872957895056
2017-09-12,1314.4083571184422,9.311491320662078,1.274786872451651
2017-09-13,1368.8891070701309,10.73864064478614,1.3517280968162129
2017-09-14,1102.4984895107814,5.2606401053007295,1.0466234102985066
2017-09-15,1466.2950922023497,10.734042687432089,1.3377677316682226
2017-09-16,1396.7933897123803,8.138253178528693,1.1946883937631982
2017-09-17,1504.674387728838,8.404783201961589,1.193051342473035
2017-09-18,1424.2421441825868,9.276562722621197,1.2692436972350842
2017-09-19,1422.3109601907845,9.715119300049164,1.2958188107114557
2017-09-20,1448.7575943239824,9.688069453856604,1.2924253202778464
2017-09-21,1224.3782798471786,5.152225637018024,1.0293683411028112
2017-09-22,1488.9500152979554,9.959578525359824,1.295893879311922
2017-09-23,1401.8926666491643,7.6807369064947695,1.174109850715199
2017-09-24,1368.6573178130193,6.699964301020211,1.1306510342752514
2017-09-25,1416.5965320404905,8.235752233382133,1.2057858911544037
2017-09-26,1442.0714473508374,9.268838555616345,1.2735203609978774
2017-09-27,1467.2292123330744,9.960625737811087,1.303634894662021
2017-09-28,1570.2800948810525,7.5999602788892515,1.1646624852302885
2017-09-29,1495.1006013105805,10.572878518675372,1.3294623766464428
2017-09-30,1404.6076107687095,8.304159173070223,1.2054535884652178
2017-10-01,1649.4846987767874,7.796854193727849,1.0948346366109525
2017-10-05,1462.9975863876614,10.445610187175886,1.3322629108313238
2017-10-06,1442.5907091986007,10.130428594017028,1.3024004833783491
2017-10-07,1435.8590071659055,8.139855210074444,1.1886010020058055
2017-10-08,1351.118950873373,6.547166290620606,1.1259658737210088
2017-10-09,1395.2417017648163,9.00815354863973,1.2529861232725994
2017-10-10,1388.8811166012306,9.665872485227029,1.2955594419400525
2017-10-11,1413.0138786326836,9.396730545549683,1.2632384394153575
2017-10-12,1110.6455630487449,4.956965193742019,1.0300166473439831
2017-10-13,1483.9261310837328,10.16558740578245,1.3038203806162447
2017-10-14,1423.0245024281537,8.408286106831211,1.2069456191144758
2017-10-15,1407.2781423265344,7.407953286973916,1.167301616391014
2017-10-16,1408.7522734700094,9.187888173701824,1.269918749270546
2017-10-17,1419.8114955356325,9.91992092813575,1.305095893725024
2017-10-18,1432.4375783408616,10.282903857620724,1.3190988489258433
2017-10-19,1102.262648049908,5.199209370975453,1.04731245301594
2017-10-20,1470.347476022581,10.910462319735837,1.3538883525922705
2017-10-21,1411.452172284565,8.266156699951011,1.1996902888676535
2017-10-22,1332.5561772260378,6.993135444489624,1.147456800110302
2017-10-23,1370.7556207317114,9.454722096913434,1.2860464133025316
2017-10-24,1371.3725847198152,9.988620401750072,1.3134549104861086
2017-10-25,1407.5462121539854,10.07437149753575,1.3168843474635137
2017-10-26,1232.0975499022172,5.888109119318905,1.062561401506756
2017-10-27,1456.2725085346813,10.600955206873396,1.3340257336129913
2017-10-28,1402.442054533902,7.737375231790218,1.173155559589656
2017-10-29,1316.1128672614464,6.523350904382785,1.1278305814062275
2017-10-30,1329.362134447263,8.156590422548234,1.2178614981183906
2017-10-31,1376.948165546412,10.11525798032486,1.3228302126454308
2017-11-01,1568.4992348796604,7.089150004944521,1.102537190223549
2017-11-02,1070.329361327625,3.9600693057551513,0.9924785177228788
2017-11-09,1467.2123887471246,10.552474809861494,1.3366306176767486
2017-11-10,1459.468152306159,10.69422464970842,1.3382430731812336
2017-11-11,1314.892913363281,7.177635597219913,1.140463188695099
2017-11-12,1295.1211866276087,6.573459804762525,1.1119312630227296
2017-11-13,1381.8806798263277,9.173440582175695,1.2763669558280355
2017-11-14,1413.3390044437162,9.576194198591104,1.289122573376818
2017-11-15,1419.5156929811517,9.9758664186005,1.3084599903644294
2017-11-16,1113.6142717154237,4.85361021445586,1.0347008859200495
2017-11-17,1482.681244221807,10.072786892774332,1.3005999770932295
2017-11-18,1407.139510247998,8.235576563275423,1.1985248224240257
2017-11-19,1366.292151521208,6.9306023294311325,1.1371203742219935
2017-11-20,1406.914376305425,8.364239150938356,1.2268769505353678
2017-11-21,1433.1055164676725,9.304377999964084,1.2725417531091885
2017-11-22,1440.7864643984417,10.416576179646931,1.3325353313531971
2017-11-23,1342.726649813053,6.437537571135997,1.0875884466973798
2017-11-24,1449.8657381367,10.470812665496336,1.320320715807696
2017-11-25,1409.5158777524546,7.793559434776014,1.1730158554452328
2017-11-26,1349.856846074919,6.728390863546353,1.1275684262395946
2017-11-27,1337.5599420085575,9.14462900752999,1.2721054784802897
2017-11-28,1394.9681843839066,9.840447573261224,1.3059276464773628
2017-11-29,1438.1856954938064,9.849704748871286,1.297823515475904
2017-11-30,1410.5472224023556,5.887086595792137,1.0577725228867976
2017-12-01,1218.8582494657358,5.184584154387792,1.0191443529792867
2017-12-07,1433.8930996890597,11.359927517556258,1.3785624338493734
2017-12-08,1438.5131721050582,11.217128723775396,1.3659603857554976
2017-12-09,1375.362607149479,7.9136676158347745,1.1782272869796095
2017-12-10,1318.2410646822848,7.079946583185704,1.1469575781932972
2017-12-11,1322.752992356583,9.413491171398029,1.2830312164851765
2017-12-12,1375.247268705517,10.46106337712582,1.3423701573485207
2017-12-13,1354.536716694703,11.385565207059214,1.3856546824611824
2017-12-14,1222.860468123337,5.256039550722534,1.0214480183329249
2017-12-15,1471.7491533544303,10.762440270098937,1.332534395652794
2017-12-16,1429.739232391019,8.14696225694631,1.1845860049716546
2017-12-17,1355.3797096280553,7.026510133050556,1.141257124725953
2017-12-18,1356.8055362745645,9.181405440732265,1.2723789543717252
2017-12-19,1415.9318770051875,10.10901284438895,1.3168687330590845
2017-12-20,1421.1107170257674,11.119455448912497,1.3663850420456565
2017-12-21,1383.8297453529638,6.452320919486303,1.0844038470366502
2017-12-22,1444.079849517962,10.327584710628726,1.3078540698231806
2017-12-23,1320.796975220914,6.695440267251117,1.1034408214745426
2017-12-24,1103.1960769949578,5.036287742528665,1.056189691072775
2017-12-25,1115.6320541255056,4.759372849007543,1.0461416394673122
2017-12-26,1251.5217762236414,6.586808602354751,1.123442205258035
2017-12-27,1240.0192104497764,7.257118637632927,1.163523404697922
2017-12-28,1059.9355645058365,4.22686207710832,1.0122779977412093
2017-12-29,1274.5433977509929,6.880673609139199,1.1340442447308512
2017-12-30,1232.2407612443224,5.839352120903825,1.0840498696381593
2017-12-31,1120.1419668741212,4.9330871714565765,1.053868191072859
2018-01-01,1192.7116045455498,5.275219594467942,1.0376894943706958
2018-01-02,1249.6200367412769,5.944105590021748,1.099438342543312
2018-01-03,1291.9037518887765,7.1935725322671855,1.1618237312109272
2018-01-04,1317.155606045963,7.929149584896182,1.19877972427545
2018-01-05,1393.324827831883,7.703427643152834,1.1779717978372777
2018-01-06,1308.3358212035296,6.677302055154241,1.1255605904926105
2018-01-07,1235.163267084814,5.591680448932064,1.0764664227185252
2018-01-08,855.4468019347488,3.024526537011591,1.0029618831659648
2018-01-09,1358.2668885076143,7.919449328911546,1.196053496108983
2018-01-10,1376.3712425508372,7.864995004385312,1.1870697749004115
2018-01-11,1428.4408984786703,8.20299713969369,1.2032482197445211
2018-01-12,1475.3707556563827,8.388694862957294,1.2072448929382724
2018-01-13,1372.362626976045,6.504460407703239,1.102583121171628
2018-01-14,1293.7976892937752,6.0386464150732495,1.0985100806855912
2018-01-15,898.1147580391041,3.1631116595885427,1.0030828378970635
2018-01-16,1360.234411265895,8.830026192579934,1.2518146189907495
2018-01-17,1370.9496320493877,9.15737632627026,1.2674908426722231
2018-01-18,1416.5288955962824,9.657538978142227,1.2853485028655909
2018-01-19,1455.1844070994755,9.711932648875544,1.2822803678886376
2018-01-20,1360.1585824315516,7.518962122575355,1.1603138356342668
2018-01-21,1273.515444837841,6.53317639722049,1.1252880770494562
2018-01-22,955.9017140761964,3.760269743953245,1.0129062209233688
2018-01-23,1393.2600767210586,8.7961735793326,1.2444733182133343
2018-01-24,1398.704767356007,9.512236625085553,1.2827102315003314
2018-01-25,1389.410054922149,10.179946742295783,1.3190951741501544
2018-01-26,1463.0668443605514,9.60028704273408,1.2772740254568549
2018-01-27,1386.621741232577,7.300441358510811,1.1434807111726883
2018-01-28,1302.2387748931508,6.3040962551655495,1.1084152359732138
2018-01-29,919.3330986137084,3.3151970058016937,1.0035612959469502
2018-01-30,1402.5914492121285,8.523205923732776,1.2323094048495669
2018-01-31,1358.8378531865972,9.828375573010176,1.298187763696283
2018-02-01,1046.6269696460477,4.163676613226516,0.9917104619625629
2018-02-05,1343.3619216286745,8.311095136111668,1.219602155045132
2018-02-06,1145.5967341581431,8.731597815482505,1.238771967291573
2018-02-07,750.6207071596431,3.783771923047549,1.0009666209736632
2018-02-08,1190.7264536069176,6.745102672529911,1.1222617077358998
2018-02-09,1172.744151722026,6.117406438201744,1.0821446950940428
2018-02-10,1259.5080029792884,6.8451990765019,1.1261840758660513
2018-02-11,1248.8602096312438,6.025904785127432,1.0872379547317237
2018-02-12,873.1630884337088,3.312312885894155,1.0034745167908432
2018-02-13,1344.835493880183,9.842425180645828,1.3098971898103864
2018-02-14,1359.6182456379563,10.868631346042337,1.3579132619187857
2018-02-15,1375.6479574296857,11.002852489082,1.3590504732134436
2018-02-16,1417.944539363825,9.571969397720151,1.2684041321799904
2018-02-17,1349.6322673699613,6.9686955358412215,1.120684429389046
2018-02-18,1255.5335986030898,6.132868604705066,1.09678008284598
2018-02-19,957.5298461174108,3.554104810822367,1.011249856075186
2018-02-20,1348.1187066297314,7.721389043014772,1.1913225492396933
2018-02-21,1385.0350571084502,8.010364906446155,1.2049816093272732
2018-02-22,1393.5645015185876,8.20742041306507,1.2111789212753434
2018-02-23,1428.2530485434716,8.220136484491123,1.2030397597200615
2018-02-24,1336.8380398428628,6.383714604889473,1.0980072034109944
2018-02-25,1252.2998183426018,5.988378619295773,1.0919677408783526
2018-02-26,1355.9080004853993,5.14957722229285,1.0600319507286975
2018-02-27,1322.8976642931643,8.3837232353262,1.2297907502103629
2018-02-28,1355.1246840703964,9.309460936982209,1.2773137066300622
2018-03-01,1294.7928297512476,5.543337722664422,1.056276202400152
2018-03-05,1408.3125981252497,8.462303050857779,1.2283472804949291
2018-03-06,1393.86202694897,9.445897034449104,1.2890904611957672
2018-03-07,1373.680246989403,10.1520787884457,1.3211400520410457
2018-03-08,1404.595547129119,10.125893731428889,1.317776195837218
2018-03-09,1438.9868665695535,9.81664314444608,1.292933285770438
2018-03-10,1361.8630627767416,7.592343792361976,1.1659615670690455
2018-03-11,1283.8541563074766,6.19378600438306,1.0866455987500847
2018-03-12,968.8846773078642,3.602539397482493,1.0168021569665378
2018-03-13,1372.798190201609,8.984666186596892,1.2622183142126622
2018-03-14,1410.846056174919,9.49061514158386,1.2868981870031668
2018-03-15,1426.3302398264143,9.640028595143914,1.2930102569232875
2018-03-16,1421.7448077436677,9.877028837975454,1.2935929341954402
2018-03-17,1306.626080036818,7.357254828411915,1.1522967863174896
2018-03-18,1262.9682232424946,5.798637867400943,1.0841306998822775
2018-03-19,875.8639467624159,3.169892183672124,1.0015806203433752
2018-03-20,1367.8028733975043,9.18275218957399,1.2712885759680643
2018-03-21,1409.4668140699237,9.592714918613789,1.2933081505168549
2018-03-22,1410.8042774843786,9.269855191172226,1.2746517657685472
2018-03-23,1437.2221356741225,9.93093063258218,1.3077454129425237
2018-03-24,1408.402167585718,7.198338316320275,1.144453267090423
2018-03-25,1381.0774482228103,6.521298904678428,1.1116269116938209
2018-03-26,1004.3820090479594,3.6865523083556897,1.0042590472697015
2018-03-27,1319.4794209814218,9.475146233622503,1.2908903117013322
2018-03-28,1372.7899587525908,10.755800684443804,1.3600851700317018
2018-03-29,1433.5607523486185,9.897378655354537,1.3003548055024798
2018-03-30,1434.5920624325431,10.312869359390236,1.3200800688694787
2018-03-31,1379.6961531320069,6.5194130544662245,1.1070301091382526
2018-04-01,1401.8249687206824,6.094263840696207,1.034312558356676
2018-04-02,1181.477824609449,5.102672964864462,1.0656171125204768
2018-04-03,1387.921541010763,8.900271962805013,1.256097823096447
2018-04-04,1404.8308590108488,9.427463359055524,1.2782762393984688
2018-04-05,1441.5874431370014,10.083428585045583,1.3129440639510452
2018-04-06,1463.4764426412094,10.2453974372922,1.3159051976614995
2018-04-07,1441.3147998584343,7.875199069247237,1.1766696018620333
2018-04-08,1358.2682676092236,7.168045252961598,1.1615621999689911
2018-04-09,1077.584272297358,3.890785888261647,0.9982367947178872
2018-04-10,1416.9018413128535,9.491071600801211,1.2843062297322
2018-04-11,1421.707373499255,10.170977338219297,1.319710985015875
2018-04-12,1433.6581731576618,10.66263553163718,1.3407283086580783
2018-04-13,1455.864579983575,10.57281677427526,1.335709195077272
2018-04-14,1378.5638407935005,7.719493220863041,1.172981324336821
2018-04-15,1341.2202933491717,6.648517943360972,1.127371203259532
2018-04-16,1383.8251016591803,5.0219560818242135,1.037302472576332
2018-04-17,1375.3581850522642,8.65371163859062,1.2396937526735412
2018-04-18,1414.0425218602757,8.989655722423567,1.256474731596017
2018-04-19,1420.0048252474596,9.492307480209492,1.2811965931567302
2018-04-20,1447.482613099542,9.153861732412231,1.2565655960843012
2018-04-21,1388.4276615406202,6.562480470644097,1.1103778169584246
2018-04-22,1340.700851351167,5.724545750834413,1.0799244759114746
2018-04-23,1290.7656834400104,4.620952245339784,1.015988305639716
2018-04-24,1308.417820530254,9.444393976437622,1.2790936636014507
2018-04-25,1409.3574626120458,8.46859130142968,1.2246592112884336
2018-04-26,1408.3911879637385,9.336479958951587,1.2754437500559863
2018-04-27,1431.1544074327796,9.652959605247547,1.289354703270361
2018-04-28,1357.772736672445,6.911319626431065,1.1178819025212938
2018-04-29,1254.9540276916691,5.887978116228622,1.0917305205264944
2018-04-30,1159.4959591398824,4.491861227795413,1.03579188373281
2018-05-01,1031.103120541031,4.0527386602334685,0.9955682272909162
2018-05-07,1401.198542224951,7.48724859876762,1.1716496320640548
2018-05-08,1244.146149208059,5.407519087615498,1.068766469846059
2018-05-09,1426.8320533515337,7.731514824005014,1.1758676250852462
2018-05-10,1214.7573467819138,5.05971048551097,1.0464411461446632
2018-05-11,1372.4256908168898,6.5149931359826105,1.1106982776341858
2018-05-12,1299.5159295493274,6.052734527394284,1.0935304849130365
2018-05-13,1289.4130195416628,5.513694291490111,1.074514709795545
2018-05-14,1122.3663577771283,4.042942338735143,1.0102062104344842
2018-05-15,1412.9202183567547,9.30994392550286,1.281044310225468
2018-05-16,1389.054211771971,9.495072473920292,1.2854747255348111
2018-05-17,1411.7073275938064,10.1152417765554,1.3175688955588325
2018-05-18,1410.453117321692,10.629113176986486,1.338040574943448
2018-05-19,1349.013800352805,6.625192268724104,1.1278252998399
2018-05-20,1244.4622446783928,5.326826286935997,1.068428809648104
2018-05-21,1311.830318032871,4.863700004496214,1.0096145609037266
2018-05-22,1331.1278723631908,10.844178247332843,1.3666381408063646
2018-05-23,1341.9179255104682,9.493955034074942,1.273068001691373
2018-05-24,1371.839896272922,9.90543880904218,1.2832831256462918
2018-05-25,1357.0262784276244,10.38079413376786,1.3069123065520083
2018-05-26,1277.2638924005971,7.08111003870134,1.1337790911439585
2018-05-27,1303.7522622624908,6.383578515771622,1.0975282743577606
2018-05-28,1227.3765190702995,4.481796973982084,0.9851362981089872
2018-05-29,1301.039052852352,9.572677086548326,1.27065803551166
2018-05-30,1444.7873415050135,9.869371030439003,1.2860315965499445
2018-05-31,1478.4457185822516,10.509073003627464,1.3344386471980212
2018-06-01,1414.7965783951197,5.692603918885581,1.0316252721072148
2018-06-04,1452.3482006460315,9.016162285268424,1.257023310112081
2018-06-05,1402.6984697184475,9.88538384374395,1.3059916881926423
2018-06-06,1404.377211198154,10.46216811890192,1.3346372518469358
2018-06-07,1429.3396320009058,10.233335472791753,1.3127649608221412
2018-06-08,1473.907986302506,10.195233753213383,1.3051175534011228
2018-06-09,1405.859587096332,7.305173868980365,1.140056795558583
2018-06-10,1352.4207533541287,6.270359670388939,1.0985414697918672
2018-06-11,1227.6298702403426,4.398417139728702,0.9946356876083766
2018-06-12,1341.8212153418674,9.345731488142754,1.272241718735766
2018-06-13,1411.7631787976195,10.034497542986628,1.3081031054643264
2018-06-14,1459.7158229024046,10.504074689525336,1.3372978405905136
2018-06-15,1519.026799285113,9.169671262713663,1.2494362457353283
2018-06-16,1377.642749476206,6.47317856300771,1.1021317720784511
2018-06-17,1419.579616494484,6.671910313786224,1.1226945477016388
2018-06-18,1418.9157298815303,8.512281025671028,1.2419789443868825
2018-06-19,1457.0524313758956,9.648232209725252,1.298246887787539
2018-06-20,1471.0187474710194,9.962951496966785,1.304698532813483
2018-06-21,1483.5118636249774,10.075298312323678,1.3085441827527375
2018-06-22,1523.2769430432097,10.820896613657505,1.3324619410784226
2018-06-23,1434.0704457915729,7.465359148884599,1.163284341632107
